year,month,day,obs_duration,obs_day,obs_night,home_time,dist_traveled,max_dist_home,radius,diameter,num_sig_places,entropy,total_flight_time,av_flight_length,sd_flight_length,av_flight_duration,sd_flight_duration,total_pause_time,av_pause_duration,sd_pause_duration
2021,6,3,1.4565911110904481,0.17222222222222222,1.2843688888682259,24.0,1.043,0.043164147476863056,0.009946437090250641,0.05763291985424936,1,-9.999950000398841e-06,0.35726461132367454,0.013371794871794872,0.007698000030575665,0.004580315529790699,0.02009461150384445,23.642735388676325,0.1515559960812585,0.5385097313444072
2021,6,4,0.0,0.0,0.0,,,,,,,,,,,,,,,
2021,6,5,0.0,0.0,0.0,,,,,,,,,,,,,,,
2021,6,6,0.0,0.0,0.0,,,,,,,,,,,,,,,
2021,6,7,0.08611111111111111,0.06388888888888888,0.022222222222222223,22.43425556288825,1.428,0.3174488450308773,0.03498199130129558,0.3559229536020984,2,0.22960301763353708,0.33628239942921534,0.0238,0.026897831387183112,0.005604706657153589,0.02299497462848794,23.663717600570784,0.32866274445237204,1.7692119144060583
2021,6,8,0.13333333333333333,0.05555555555555555,0.07777777777777778,19.38309270772669,1.54,0.33214074258505905,0.05795351799231222,0.3625879434510475,3,0.586400747434737,0.41926236205630835,0.018780487804878048,0.01900579140891322,0.005112955634833028,0.023847619332091716,23.58073763794369,0.21437034216312448,0.9298873841125576
2021,6,9,0.1111111111111111,0.04722222222222222,0.06388888888888888,23.761111111111113,1.24,0.1414046524124173,0.014708933615573037,0.20071594201892418,1,-9.999950000398841e-06,0.8770622807741165,0.018235294117647058,0.013692116287955877,0.01289797471726642,0.04193724697211871,23.122937719225884,0.2513362795568031,0.9701282604215155
2021,6,10,0.08888888888888889,0.08888888888888889,0.0,24.0,0.988,0.05223805604865431,0.01157370028195989,0.10107386268128644,1,-9.999950000398841e-06,0.3364283600780699,0.0152,0.011091507492741393,0.005175820924277998,0.022478994976029173,23.66357163992193,0.3073191122067783,1.3169243035084055
2021,6,11,0.09166666666666666,0.06944444444444445,0.022222222222222223,0.03185190478960673,1.443,1.0240918124912268,0.016845213827955095,1.0509379947409132,1,-9.999950000398841e-06,0.7029449507925245,0.03355813953488372,0.11169482974555046,0.01634755699517499,0.06692172358488752,23.297055049207476,0.27734589344294613,1.2856776682669822
2021,6,12,0.10555555555555556,0.05277777777777778,0.05277777777777778,2.0533920492066278,1.363,1.0268295053640566,0.16064050142333589,1.0252433465304096,2,0.2982776368709032,0.7126104005177816,0.04259375,0.17389883182740906,0.022269075016180674,0.08515090241502875,23.287389599482218,0.2947770835377496,1.1855516508271928
2021,6,13,0.05277777777777778,0.044444444444444446,0.008333333333333333,24.0,0.373,0.034003008950355074,0.014046835697397399,0.05020174606800602,1,-9.999950000398841e-06,0.07566898551252153,0.012862068965517242,0.00720978328590579,0.0026092753625007424,0.0014225961741818698,23.92433101448748,0.4882516533568873,1.703244817680544
2021,6,14,0.019444444444444445,0.019444444444444445,0.0,24.0,0.098,0.025774540016479087,0.012090589066909484,0.048284282938493565,1,-9.999950000398841e-06,0.01806974874602424,0.01633333333333333,0.010176225014982497,0.0030116247910040393,0.0017513962489679796,23.981930251253974,1.8447638654810752,4.071526739221548
2021,6,15,3.629520000020663,0.0,3.629520000020663,23.962100147008897,0.177,0.09053806706042829,0.0011534126967174556,0.0897714020653862,1,-9.999950000398841e-06,0.02294972644911872,0.01966666666666667,0.005962847939999439,0.0025499696054576354,0.0005293374214489256,23.97705027355088,1.998087522795907,5.563914088989124
